gene,model,reaction_id,reaction_name,equation,gpr_rule,pathway_id,pathway_name,ec_number,kcat,molecular_weight,kcat_MW,source_file
cg1580,ecCGL1:iCW773_irr_enz_constraint,AGPR,N-acetyl-g-glutamyl-phosphate reductase,acg5sa_c + nadp_c + pi_c -> acg5p_c + h_c + nadph_c,Cgl1394,enzyme_constrained_model,Enzyme-constrained model reactions,1.2.1.38,,35887.42490000004,,iCW773_irr_enz_constraint.json
cg1580,ecCGL1:iCW773_irr_enz_constraint,AGPR_reverse,AGPR_reverse,acg5p_c + h_c + nadph_c -> acg5sa_c + nadp_c + pi_c,Cgl1394,enzyme_constrained_model,Enzyme-constrained model reactions,,,35887.42490000004,,iCW773_irr_enz_constraint.json
cg1580,ecCGL1:iCW773_irr_enz_constraint_adj,AGPR,N-acetyl-g-glutamyl-phosphate reductase,acg5sa_c + nadp_c + pi_c -> acg5p_c + h_c + nadph_c,Cgl1394,enzyme_constrained_model,Enzyme-constrained model reactions,1.2.1.38,,35887.42490000004,,iCW773_irr_enz_constraint_adj.json
cg1580,ecCGL1:iCW773_irr_enz_constraint_adj,AGPR_reverse,AGPR_reverse,acg5p_c + h_c + nadph_c -> acg5sa_c + nadp_c + pi_c,Cgl1394,enzyme_constrained_model,Enzyme-constrained model reactions,,,35887.42490000004,,iCW773_irr_enz_constraint_adj.json
cg1580,ecCGL1:iCW773_irr_enz_constraint_adj_PDH,AGPR,N-acetyl-g-glutamyl-phosphate reductase,acg5sa_c + nadp_c + pi_c -> acg5p_c + h_c + nadph_c,Cgl1394,enzyme_constrained_model,Enzyme-constrained model reactions,1.2.1.38,,35887.42490000004,,iCW773_irr_enz_constraint_adj_PDH.json
cg1580,ecCGL1:iCW773_irr_enz_constraint_adj_PDH,AGPR_reverse,AGPR_reverse,acg5p_c + h_c + nadph_c -> acg5sa_c + nadp_c + pi_c,Cgl1394,enzyme_constrained_model,Enzyme-constrained model reactions,,,35887.42490000004,,iCW773_irr_enz_constraint_adj_PDH.json
cg1580,ecCGL1:iCW773_irr_enz_constraint_irreversible,AGPR,N-acetyl-g-glutamyl-phosphate reductase,acg5sa_c + nadp_c + pi_c -> acg5p_c + h_c + nadph_c,Cgl1394,enzyme_constrained_model,Enzyme-constrained model reactions,1.2.1.38,,35887.42490000004,,iCW773_irr_enz_constraint_irreversible.json
cg1580,ecCGL1:iCW773_irr_enz_constraint_irreversible,AGPR_reverse,AGPR_reverse,acg5p_c + h_c + nadph_c -> acg5sa_c + nadp_c + pi_c,Cgl1394,enzyme_constrained_model,Enzyme-constrained model reactions,,,35887.42490000004,,iCW773_irr_enz_constraint_irreversible.json
cg1580,ecCGL1:iCW773_uniprot_modification_del_irreversible,AGPR,N-acetyl-g-glutamyl-phosphate reductase,acg5sa_c + nadp_c + pi_c -> acg5p_c + h_c + nadph_c,Cgl1394,enzyme_constrained_model,Enzyme-constrained model reactions,1.2.1.38,,35887.42490000004,,iCW773_uniprot_modification_del_irreversible.json
cg1580,ecCGL1:iCW773_uniprot_modification_del_irreversible,AGPR_reverse,AGPR_reverse,acg5p_c + h_c + nadph_c -> acg5sa_c + nadp_c + pi_c,Cgl1394,enzyme_constrained_model,Enzyme-constrained model reactions,,,35887.42490000004,,iCW773_uniprot_modification_del_irreversible.json
cg1581,iCBG21FR,R_FE3abc,Iron (III) transport via ABC system,,lcl_NC_006958_1_prot_WP_003856445_1_2004 lcl_NC_006958_1_prot_WP_003859752_1_381 lcl_NC_006958_1_prot_WP_011014216_1_1190 lcl_NC_006958_1_prot_WP_011014372_1_1410 lcl_NC_006958_1_prot_WP_011014424_1_1484 lcl_NC_006958_1_prot_WP_011014490_1_1581 lcl_NC_006958_1_prot_WP_011014540_1_1639,,Unassigned pathway,,,,,iCGB21FR.xml
cg1581,iCW773,R_ACGS,N-acetylglutamate synthase,,cg1581,d40c0584_75db_4971_abc6_91af4c76515a,Arginine and Proline Metabolism,,,,,iCW773.omex
cg1581,iCW773,R_GLUNATF,R_GLUNATF,,cg1581,d40c0584_75db_4971_abc6_91af4c76515a,Arginine and Proline Metabolism,,,,,iCW773.omex
cg1581,ecCGL1:iCW773_irr_enz_constraint,ACGS,N-acetylglutamate synthase,accoa_c + glu__L_c -> acglu_c + coa_c + h_c,Cgl1395,enzyme_constrained_model,Enzyme-constrained model reactions,2.3.1.1,2.1999998,79428.0,99.712938510349,iCW773_irr_enz_constraint.json
cg1581,ecCGL1:iCW773_irr_enz_constraint,GLUNATF,glutamate N-acetyltransferase,acorn_c + glu__L_c -> acglu_c + orn_c,Cgl1395,enzyme_constrained_model,Enzyme-constrained model reactions,2.3.1.35,,39713.98580000007,,iCW773_irr_enz_constraint.json
cg1581,ecCGL1:iCW773_irr_enz_constraint,GLUNATF_reverse,GLUNATF_reverse,acglu_c + orn_c -> acorn_c + glu__L_c,Cgl1395,enzyme_constrained_model,Enzyme-constrained model reactions,,,39713.98580000007,,iCW773_irr_enz_constraint.json
cg1581,ecCGL1:iCW773_irr_enz_constraint_adj,ACGS,N-acetylglutamate synthase,accoa_c + glu__L_c -> acglu_c + coa_c + h_c,Cgl1395,enzyme_constrained_model,Enzyme-constrained model reactions,2.3.1.1,2.1999998,79428.0,99.712938510349,iCW773_irr_enz_constraint_adj.json
cg1581,ecCGL1:iCW773_irr_enz_constraint_adj,GLUNATF,glutamate N-acetyltransferase,acorn_c + glu__L_c -> acglu_c + orn_c,Cgl1395,enzyme_constrained_model,Enzyme-constrained model reactions,2.3.1.35,,39713.98580000007,,iCW773_irr_enz_constraint_adj.json
cg1581,ecCGL1:iCW773_irr_enz_constraint_adj,GLUNATF_reverse,GLUNATF_reverse,acglu_c + orn_c -> acorn_c + glu__L_c,Cgl1395,enzyme_constrained_model,Enzyme-constrained model reactions,,,39713.98580000007,,iCW773_irr_enz_constraint_adj.json
cg1581,ecCGL1:iCW773_irr_enz_constraint_adj_PDH,ACGS,N-acetylglutamate synthase,accoa_c + glu__L_c -> acglu_c + coa_c + h_c,Cgl1395,enzyme_constrained_model,Enzyme-constrained model reactions,2.3.1.1,2.1999998,79428.0,99.712938510349,iCW773_irr_enz_constraint_adj_PDH.json
cg1581,ecCGL1:iCW773_irr_enz_constraint_adj_PDH,GLUNATF,glutamate N-acetyltransferase,acorn_c + glu__L_c -> acglu_c + orn_c,Cgl1395,enzyme_constrained_model,Enzyme-constrained model reactions,2.3.1.35,,39713.98580000007,,iCW773_irr_enz_constraint_adj_PDH.json
cg1581,ecCGL1:iCW773_irr_enz_constraint_adj_PDH,GLUNATF_reverse,GLUNATF_reverse,acglu_c + orn_c -> acorn_c + glu__L_c,Cgl1395,enzyme_constrained_model,Enzyme-constrained model reactions,,,39713.98580000007,,iCW773_irr_enz_constraint_adj_PDH.json
cg1581,ecCGL1:iCW773_irr_enz_constraint_irreversible,ACGS,N-acetylglutamate synthase,accoa_c + glu__L_c -> acglu_c + coa_c + h_c,Cgl1395,enzyme_constrained_model,Enzyme-constrained model reactions,2.3.1.1,2.1999998,79428.0,99.712938510349,iCW773_irr_enz_constraint_irreversible.json
cg1581,ecCGL1:iCW773_irr_enz_constraint_irreversible,GLUNATF,glutamate N-acetyltransferase,acorn_c + glu__L_c -> acglu_c + orn_c,Cgl1395,enzyme_constrained_model,Enzyme-constrained model reactions,2.3.1.35,,39713.98580000007,,iCW773_irr_enz_constraint_irreversible.json
cg1581,ecCGL1:iCW773_irr_enz_constraint_irreversible,GLUNATF_reverse,GLUNATF_reverse,acglu_c + orn_c -> acorn_c + glu__L_c,Cgl1395,enzyme_constrained_model,Enzyme-constrained model reactions,,,39713.98580000007,,iCW773_irr_enz_constraint_irreversible.json
cg1581,ecCGL1:iCW773_uniprot_modification_del_irreversible,ACGS,N-acetylglutamate synthase,accoa_c + glu__L_c -> acglu_c + coa_c + h_c,Cgl1395,enzyme_constrained_model,Enzyme-constrained model reactions,2.3.1.1,2.1999998,79428.0,99.712938510349,iCW773_uniprot_modification_del_irreversible.json
cg1581,ecCGL1:iCW773_uniprot_modification_del_irreversible,GLUNATF,glutamate N-acetyltransferase,acorn_c + glu__L_c -> acglu_c + orn_c,Cgl1395,enzyme_constrained_model,Enzyme-constrained model reactions,2.3.1.35,,39713.98580000007,,iCW773_uniprot_modification_del_irreversible.json
cg1581,ecCGL1:iCW773_uniprot_modification_del_irreversible,GLUNATF_reverse,GLUNATF_reverse,acglu_c + orn_c -> acorn_c + glu__L_c,Cgl1395,enzyme_constrained_model,Enzyme-constrained model reactions,,,39713.98580000007,,iCW773_uniprot_modification_del_irreversible.json
cg1582,iCW773,R_ACGK,Acetylglutamate kinase,,cg1582,d40c0584_75db_4971_abc6_91af4c76515a,Arginine and Proline Metabolism,,,,,iCW773.omex
cg1582,ecCGL1:iCW773_irr_enz_constraint,ACGK,acetylglutamate kinase,acglu_c + atp_c -> acg5p_c + adp_c,Cgl1396,enzyme_constrained_model,Enzyme-constrained model reactions,2.7.2.8,38.25,31089.38160000002,4429.164972519104,iCW773_irr_enz_constraint.json
cg1582,ecCGL1:iCW773_irr_enz_constraint_adj,ACGK,acetylglutamate kinase,acglu_c + atp_c -> acg5p_c + adp_c,Cgl1396,enzyme_constrained_model,Enzyme-constrained model reactions,2.7.2.8,38.25,31089.38160000002,4429.164972519104,iCW773_irr_enz_constraint_adj.json
cg1582,ecCGL1:iCW773_irr_enz_constraint_adj_PDH,ACGK,acetylglutamate kinase,acglu_c + atp_c -> acg5p_c + adp_c,Cgl1396,enzyme_constrained_model,Enzyme-constrained model reactions,2.7.2.8,38.25,31089.38160000002,4429.164972519104,iCW773_irr_enz_constraint_adj_PDH.json
cg1582,ecCGL1:iCW773_irr_enz_constraint_irreversible,ACGK,acetylglutamate kinase,acglu_c + atp_c -> acg5p_c + adp_c,Cgl1396,enzyme_constrained_model,Enzyme-constrained model reactions,2.7.2.8,38.25,31089.38160000002,4429.164972519104,iCW773_irr_enz_constraint_irreversible.json
cg1582,ecCGL1:iCW773_uniprot_modification_del_irreversible,ACGK,acetylglutamate kinase,acglu_c + atp_c -> acg5p_c + adp_c,Cgl1396,enzyme_constrained_model,Enzyme-constrained model reactions,2.7.2.8,38.25,31089.38160000002,4429.164972519104,iCW773_uniprot_modification_del_irreversible.json
cg1583,iCW773,R_ACOTA,Acetylornithine transaminase,,cg1583,d40c0584_75db_4971_abc6_91af4c76515a,Arginine and Proline Metabolism,,,,,iCW773.omex
cg1583,ecCGL1:iCW773_irr_enz_constraint,ACOTA,acetylornithine transaminase,acorn_c + akg_c -> acg5sa_c + glu__L_c,Cgl1397,enzyme_constrained_model,Enzyme-constrained model reactions,2.6.1.11,1.185,82411.52100000004,51.76460703837754,iCW773_irr_enz_constraint.json
cg1583,ecCGL1:iCW773_irr_enz_constraint,ACOTA_reverse,ACOTA_reverse,acg5sa_c + glu__L_c -> acorn_c + akg_c,Cgl1397,enzyme_constrained_model,Enzyme-constrained model reactions,,1.185,82411.52100000004,51.76460703837754,iCW773_irr_enz_constraint.json
cg1583,ecCGL1:iCW773_irr_enz_constraint_adj,ACOTA,acetylornithine transaminase,acorn_c + akg_c -> acg5sa_c + glu__L_c,Cgl1397,enzyme_constrained_model,Enzyme-constrained model reactions,2.6.1.11,1.185,82411.52100000004,51.76460703837754,iCW773_irr_enz_constraint_adj.json
cg1583,ecCGL1:iCW773_irr_enz_constraint_adj,ACOTA_reverse,ACOTA_reverse,acg5sa_c + glu__L_c -> acorn_c + akg_c,Cgl1397,enzyme_constrained_model,Enzyme-constrained model reactions,,1.185,82411.52100000004,51.76460703837754,iCW773_irr_enz_constraint_adj.json
cg1583,ecCGL1:iCW773_irr_enz_constraint_adj_PDH,ACOTA,acetylornithine transaminase,acorn_c + akg_c -> acg5sa_c + glu__L_c,Cgl1397,enzyme_constrained_model,Enzyme-constrained model reactions,2.6.1.11,1.185,82411.52100000004,51.76460703837754,iCW773_irr_enz_constraint_adj_PDH.json
cg1583,ecCGL1:iCW773_irr_enz_constraint_adj_PDH,ACOTA_reverse,ACOTA_reverse,acg5sa_c + glu__L_c -> acorn_c + akg_c,Cgl1397,enzyme_constrained_model,Enzyme-constrained model reactions,,1.185,82411.52100000004,51.76460703837754,iCW773_irr_enz_constraint_adj_PDH.json
cg1583,ecCGL1:iCW773_irr_enz_constraint_irreversible,ACOTA,acetylornithine transaminase,acorn_c + akg_c -> acg5sa_c + glu__L_c,Cgl1397,enzyme_constrained_model,Enzyme-constrained model reactions,2.6.1.11,1.185,82411.52100000004,51.764607038377534,iCW773_irr_enz_constraint_irreversible.json
cg1583,ecCGL1:iCW773_irr_enz_constraint_irreversible,ACOTA_reverse,ACOTA_reverse,acg5sa_c + glu__L_c -> acorn_c + akg_c,Cgl1397,enzyme_constrained_model,Enzyme-constrained model reactions,,1.185,82411.52100000004,51.764607038377534,iCW773_irr_enz_constraint_irreversible.json
cg1583,ecCGL1:iCW773_uniprot_modification_del_irreversible,ACOTA,acetylornithine transaminase,acorn_c + akg_c -> acg5sa_c + glu__L_c,Cgl1397,enzyme_constrained_model,Enzyme-constrained model reactions,2.6.1.11,1.185,82411.52100000004,51.764607038377534,iCW773_uniprot_modification_del_irreversible.json
cg1583,ecCGL1:iCW773_uniprot_modification_del_irreversible,ACOTA_reverse,ACOTA_reverse,acg5sa_c + glu__L_c -> acorn_c + akg_c,Cgl1397,enzyme_constrained_model,Enzyme-constrained model reactions,,1.185,82411.52100000004,51.764607038377534,iCW773_uniprot_modification_del_irreversible.json
cg1584,iCBG21FR,R_SHK3Dr,Shikimate dehydrogenase,,lcl_NC_006958_1_prot_WP_011013640_1_412 lcl_NC_006958_1_prot_WP_011014141_1_1099 lcl_NC_006958_1_prot_WP_011014493_1_1584,G_cgb01100,G_cgb01100,,,,,iCGB21FR.xml
cg1584,iCW773,R_OCBT,Ornithine carbamoyltransferase,,cg1584,d40c0584_75db_4971_abc6_91af4c76515a,Arginine and Proline Metabolism,,,,,iCW773.omex
cg1584,ecCGL1:iCW773_irr_enz_constraint,OCBT,ornithine carbamoyltransferase,cbp_c + orn_c -> citr__L_c + h_c + pi_c,Cgl1398,enzyme_constrained_model,Enzyme-constrained model reactions,2.1.3.3,1190.9444444444443,34328.29050000001,124894.07242693887,iCW773_irr_enz_constraint.json
cg1584,ecCGL1:iCW773_irr_enz_constraint,OCBT_reverse,OCBT_reverse,citr__L_c + h_c + pi_c -> cbp_c + orn_c,Cgl1398,enzyme_constrained_model,Enzyme-constrained model reactions,,1190.9444444444443,34328.29050000001,124894.07242693887,iCW773_irr_enz_constraint.json
cg1584,ecCGL1:iCW773_irr_enz_constraint_adj,OCBT,ornithine carbamoyltransferase,cbp_c + orn_c -> citr__L_c + h_c + pi_c,Cgl1398,enzyme_constrained_model,Enzyme-constrained model reactions,2.1.3.3,1190.9444444444443,34328.29050000001,124894.07242693887,iCW773_irr_enz_constraint_adj.json
cg1584,ecCGL1:iCW773_irr_enz_constraint_adj,OCBT_reverse,OCBT_reverse,citr__L_c + h_c + pi_c -> cbp_c + orn_c,Cgl1398,enzyme_constrained_model,Enzyme-constrained model reactions,,1190.9444444444443,34328.29050000001,124894.07242693887,iCW773_irr_enz_constraint_adj.json
cg1584,ecCGL1:iCW773_irr_enz_constraint_adj_PDH,OCBT,ornithine carbamoyltransferase,cbp_c + orn_c -> citr__L_c + h_c + pi_c,Cgl1398,enzyme_constrained_model,Enzyme-constrained model reactions,2.1.3.3,1190.9444444444443,34328.29050000001,124894.07242693887,iCW773_irr_enz_constraint_adj_PDH.json
cg1584,ecCGL1:iCW773_irr_enz_constraint_adj_PDH,OCBT_reverse,OCBT_reverse,citr__L_c + h_c + pi_c -> cbp_c + orn_c,Cgl1398,enzyme_constrained_model,Enzyme-constrained model reactions,,1190.9444444444443,34328.29050000001,124894.07242693887,iCW773_irr_enz_constraint_adj_PDH.json
cg1584,ecCGL1:iCW773_irr_enz_constraint_irreversible,OCBT,ornithine carbamoyltransferase,cbp_c + orn_c -> citr__L_c + h_c + pi_c,Cgl1398,enzyme_constrained_model,Enzyme-constrained model reactions,2.1.3.3,1190.9444444444443,34328.29050000001,124894.07242693889,iCW773_irr_enz_constraint_irreversible.json
cg1584,ecCGL1:iCW773_irr_enz_constraint_irreversible,OCBT_reverse,OCBT_reverse,citr__L_c + h_c + pi_c -> cbp_c + orn_c,Cgl1398,enzyme_constrained_model,Enzyme-constrained model reactions,,1190.9444444444443,34328.29050000001,124894.07242693889,iCW773_irr_enz_constraint_irreversible.json
cg1584,ecCGL1:iCW773_uniprot_modification_del_irreversible,OCBT,ornithine carbamoyltransferase,cbp_c + orn_c -> citr__L_c + h_c + pi_c,Cgl1398,enzyme_constrained_model,Enzyme-constrained model reactions,2.1.3.3,1190.9444444444443,34328.29050000001,124894.07242693889,iCW773_uniprot_modification_del_irreversible.json
cg1584,ecCGL1:iCW773_uniprot_modification_del_irreversible,OCBT_reverse,OCBT_reverse,citr__L_c + h_c + pi_c -> cbp_c + orn_c,Cgl1398,enzyme_constrained_model,Enzyme-constrained model reactions,,1190.9444444444443,34328.29050000001,124894.07242693889,iCW773_uniprot_modification_del_irreversible.json
cg1586,iCW773,R_ARGSS,Argininosuccinate synthase,,cg1586,d40c0584_75db_4971_abc6_91af4c76515a,Arginine and Proline Metabolism,,,,,iCW773.omex
cg1586,ecCGL1:iCW773_irr_enz_constraint,ARGSS,argininosuccinate synthase,asp__L_c + atp_c + citr__L_c -> amp_c + argsuc_c + h_c + ppi_c,Cgl1400,enzyme_constrained_model,Enzyme-constrained model reactions,6.3.4.5,,44134.13600000005,,iCW773_irr_enz_constraint.json
cg1586,ecCGL1:iCW773_irr_enz_constraint_adj,ARGSS,argininosuccinate synthase,asp__L_c + atp_c + citr__L_c -> amp_c + argsuc_c + h_c + ppi_c,Cgl1400,enzyme_constrained_model,Enzyme-constrained model reactions,6.3.4.5,,44134.13600000005,,iCW773_irr_enz_constraint_adj.json
cg1586,ecCGL1:iCW773_irr_enz_constraint_adj_PDH,ARGSS,argininosuccinate synthase,asp__L_c + atp_c + citr__L_c -> amp_c + argsuc_c + h_c + ppi_c,Cgl1400,enzyme_constrained_model,Enzyme-constrained model reactions,6.3.4.5,,44134.13600000005,,iCW773_irr_enz_constraint_adj_PDH.json
cg1586,ecCGL1:iCW773_irr_enz_constraint_irreversible,ARGSS,argininosuccinate synthase,asp__L_c + atp_c + citr__L_c -> amp_c + argsuc_c + h_c + ppi_c,Cgl1400,enzyme_constrained_model,Enzyme-constrained model reactions,6.3.4.5,,44134.13600000005,,iCW773_irr_enz_constraint_irreversible.json
cg1586,ecCGL1:iCW773_uniprot_modification_del_irreversible,ARGSS,argininosuccinate synthase,asp__L_c + atp_c + citr__L_c -> amp_c + argsuc_c + h_c + ppi_c,Cgl1400,enzyme_constrained_model,Enzyme-constrained model reactions,6.3.4.5,,44134.13600000005,,iCW773_uniprot_modification_del_irreversible.json
cg1588,iCW773,R_ARGSL,Argininosuccinate lyase,,cg1588,d40c0584_75db_4971_abc6_91af4c76515a,Arginine and Proline Metabolism,,,,,iCW773.omex
cg1588,ecCGL1:iCW773_irr_enz_constraint,ARGSL,argininosuccinate lyase,argsuc_c -> arg__L_c + fum_c,Cgl1401,enzyme_constrained_model,Enzyme-constrained model reactions,4.3.2.1,401.496,51040.99500000012,28318.131337369043,iCW773_irr_enz_constraint.json
cg1588,ecCGL1:iCW773_irr_enz_constraint,ARGSL_reverse,ARGSL_reverse,arg__L_c + fum_c -> argsuc_c,Cgl1401,enzyme_constrained_model,Enzyme-constrained model reactions,,401.496,51040.99500000012,28318.131337369043,iCW773_irr_enz_constraint.json
cg1588,ecCGL1:iCW773_irr_enz_constraint_adj,ARGSL,argininosuccinate lyase,argsuc_c -> arg__L_c + fum_c,Cgl1401,enzyme_constrained_model,Enzyme-constrained model reactions,4.3.2.1,401.496,51040.99500000012,28318.131337369043,iCW773_irr_enz_constraint_adj.json
cg1588,ecCGL1:iCW773_irr_enz_constraint_adj,ARGSL_reverse,ARGSL_reverse,arg__L_c + fum_c -> argsuc_c,Cgl1401,enzyme_constrained_model,Enzyme-constrained model reactions,,401.496,51040.99500000012,28318.131337369043,iCW773_irr_enz_constraint_adj.json
cg1588,ecCGL1:iCW773_irr_enz_constraint_adj_PDH,ARGSL,argininosuccinate lyase,argsuc_c -> arg__L_c + fum_c,Cgl1401,enzyme_constrained_model,Enzyme-constrained model reactions,4.3.2.1,401.496,51040.99500000012,28318.131337369043,iCW773_irr_enz_constraint_adj_PDH.json
cg1588,ecCGL1:iCW773_irr_enz_constraint_adj_PDH,ARGSL_reverse,ARGSL_reverse,arg__L_c + fum_c -> argsuc_c,Cgl1401,enzyme_constrained_model,Enzyme-constrained model reactions,,401.496,51040.99500000012,28318.131337369043,iCW773_irr_enz_constraint_adj_PDH.json
cg1588,ecCGL1:iCW773_irr_enz_constraint_irreversible,ARGSL,argininosuccinate lyase,argsuc_c -> arg__L_c + fum_c,Cgl1401,enzyme_constrained_model,Enzyme-constrained model reactions,4.3.2.1,401.496,51040.99500000012,28318.131337369043,iCW773_irr_enz_constraint_irreversible.json
cg1588,ecCGL1:iCW773_irr_enz_constraint_irreversible,ARGSL_reverse,ARGSL_reverse,arg__L_c + fum_c -> argsuc_c,Cgl1401,enzyme_constrained_model,Enzyme-constrained model reactions,,401.496,51040.99500000012,28318.131337369043,iCW773_irr_enz_constraint_irreversible.json
cg1588,ecCGL1:iCW773_uniprot_modification_del_irreversible,ARGSL,argininosuccinate lyase,argsuc_c -> arg__L_c + fum_c,Cgl1401,enzyme_constrained_model,Enzyme-constrained model reactions,4.3.2.1,401.496,51040.99500000012,28318.131337369043,iCW773_uniprot_modification_del_irreversible.json
cg1588,ecCGL1:iCW773_uniprot_modification_del_irreversible,ARGSL_reverse,ARGSL_reverse,arg__L_c + fum_c -> argsuc_c,Cgl1401,enzyme_constrained_model,Enzyme-constrained model reactions,,401.496,51040.99500000012,28318.131337369043,iCW773_uniprot_modification_del_irreversible.json
cg1594,iCW773,R_TYRTRS,Tyrosyl-tRNA synthetase,,cg1594 cgtRNA_3542,f7470110_38f4_424c_8755_49d1fc0853fd,tRNA charging,,,,,iCW773.omex
cg1594,ecCGL1:iCW773_irr_enz_constraint,TYRTRS,tyrosyl-tRNA synthetase,atp_c + trnatyr_c + tyr__L_c -> amp_c + ppi_c + tyrtrna_c,Cgl1406 and cgtRNA_3542,enzyme_constrained_model,Enzyme-constrained model reactions,6.1.1.1,5.905,92889.29820000018,228.85305855395043,iCW773_irr_enz_constraint.json
cg1594,ecCGL1:iCW773_irr_enz_constraint_adj,TYRTRS,tyrosyl-tRNA synthetase,atp_c + trnatyr_c + tyr__L_c -> amp_c + ppi_c + tyrtrna_c,Cgl1406 and cgtRNA_3542,enzyme_constrained_model,Enzyme-constrained model reactions,6.1.1.1,5.905,92889.29820000018,228.85305855395043,iCW773_irr_enz_constraint_adj.json
cg1594,ecCGL1:iCW773_irr_enz_constraint_adj_PDH,TYRTRS,tyrosyl-tRNA synthetase,atp_c + trnatyr_c + tyr__L_c -> amp_c + ppi_c + tyrtrna_c,Cgl1406 and cgtRNA_3542,enzyme_constrained_model,Enzyme-constrained model reactions,6.1.1.1,5.905,92889.29820000018,228.85305855395043,iCW773_irr_enz_constraint_adj_PDH.json
cg1594,ecCGL1:iCW773_irr_enz_constraint_irreversible,TYRTRS,tyrosyl-tRNA synthetase,atp_c + trnatyr_c + tyr__L_c -> amp_c + ppi_c + tyrtrna_c,Cgl1406 and cgtRNA_3542,enzyme_constrained_model,Enzyme-constrained model reactions,6.1.1.1,5.905,92889.29820000018,228.8530585539504,iCW773_irr_enz_constraint_irreversible.json
cg1594,ecCGL1:iCW773_uniprot_modification_del_irreversible,TYRTRS,tyrosyl-tRNA synthetase,atp_c + trnatyr_c + tyr__L_c -> amp_c + ppi_c + tyrtrna_c,Cgl1406 and cgtRNA_3542,enzyme_constrained_model,Enzyme-constrained model reactions,6.1.1.1,5.905,92889.29820000018,228.8530585539504,iCW773_uniprot_modification_del_irreversible.json
cg1598,iCBG21FR,R_FMNRx,FMN reductase,,lcl_NC_006958_1_prot_WP_011014506_1_1598 lcl_NC_006958_1_prot_WP_011015486_1_2783 lcl_NC_006958_1_prot_WP_080558841_1_2909,,Unassigned pathway,,,,,iCGB21FR.xml
cg1598,iCBG21FR,R_FMNRx2,FMN reductase,,lcl_NC_006958_1_prot_WP_011014506_1_1598 lcl_NC_006958_1_prot_WP_011015486_1_2783,,Unassigned pathway,,,,,iCGB21FR.xml
cg1599,iCBG21FR,R_SERD_D,D-serine deaminase,,lcl_NC_006958_1_prot_WP_011014507_1_1599,G_cgb01100,G_cgb01100,,,,,iCGB21FR.xml
cg1599,iCBG21FR,R_SERD_L,L-serine deaminase,,lcl_NC_006958_1_prot_WP_011014022_1_951 lcl_NC_006958_1_prot_WP_011014507_1_1599,G_cgb01100,G_cgb01100,,,,,iCGB21FR.xml
cg1599,iCBG21FR,R_THRD_L,L-threonine deaminase,,lcl_NC_006958_1_prot_WP_003862033_1_2019 lcl_NC_006958_1_prot_WP_011014022_1_951 lcl_NC_006958_1_prot_WP_011014507_1_1599,G_cgb01100,G_cgb01100,,,,,iCGB21FR.xml
cg1600,iCBG21FR,R_G3PD,Glycerol-3-phosphate dehydrogenase (FAD),,lcl_NC_006958_1_prot_WP_011014508_1_1600,,Unassigned pathway,,,,,iCGB21FR.xml
cg1601,iCW773,R_NADK,NAD kinase,,cg1601,ddb2ad4a_6cb8_452c_afa4_5be114279faa,Cofactor and Prosthetic Group Biosynthesis,,,,,iCW773.omex
cg1601,ecCGL1:iCW773_irr_enz_constraint,NADK,NAD kinase,atp_c + nad_c -> adp_c + h_c + nadp_c,Cgl1413,enzyme_constrained_model,Enzyme-constrained model reactions,2.7.1.23,7.912307692307693,31154.95240000001,914.2786458665133,iCW773_irr_enz_constraint.json
cg1601,ecCGL1:iCW773_irr_enz_constraint_adj,NADK,NAD kinase,atp_c + nad_c -> adp_c + h_c + nadp_c,Cgl1413,enzyme_constrained_model,Enzyme-constrained model reactions,2.7.1.23,7.912307692307693,31154.95240000001,914.2786458665133,iCW773_irr_enz_constraint_adj.json
cg1601,ecCGL1:iCW773_irr_enz_constraint_adj_PDH,NADK,NAD kinase,atp_c + nad_c -> adp_c + h_c + nadp_c,Cgl1413,enzyme_constrained_model,Enzyme-constrained model reactions,2.7.1.23,7.912307692307693,31154.95240000001,914.2786458665132,iCW773_irr_enz_constraint_adj_PDH.json
cg1601,ecCGL1:iCW773_irr_enz_constraint_irreversible,NADK,NAD kinase,atp_c + nad_c -> adp_c + h_c + nadp_c,Cgl1413,enzyme_constrained_model,Enzyme-constrained model reactions,2.7.1.23,7.912307692307692,31154.95240000001,914.2786458665134,iCW773_irr_enz_constraint_irreversible.json
cg1601,ecCGL1:iCW773_uniprot_modification_del_irreversible,NADK,NAD kinase,atp_c + nad_c -> adp_c + h_c + nadp_c,Cgl1413,enzyme_constrained_model,Enzyme-constrained model reactions,2.7.1.23,7.912307692307692,31154.95240000001,914.2786458665134,iCW773_uniprot_modification_del_irreversible.json
cg1602,iCBG21FR,R_GLYOX,Hydroxyacylglutathione hydrolase,,lcl_NC_006958_1_prot_WP_011013350_1_53 lcl_NC_006958_1_prot_WP_011013561_1_316 lcl_NC_006958_1_prot_WP_011014510_1_1602 lcl_NC_006958_1_prot_WP_020948499_1_287,G_cgb00620,G_cgb00620,,,,,iCGB21FR.xml
cg1606,iCBG21FR,R_GTPDPK,GTP diphosphokinase,,lcl_NC_006958_1_prot_1142 lcl_NC_006958_1_prot_WP_011265777_1_1606,G_cgb01100,G_cgb01100,,,,,iCGB21FR.xml
