tf,target,tf_name,target_name,correlation,abs_correlation,pvalue,sample_count,source
cg3352,cg0640,genR(nagR),fdxB,0.83530975,0.83530975,2.1223766e-129,492,Kranz2022_expression_compendium_Zenodo6842664
cg3352,cg0641,genR(nagR),fabG2,0.84289548,0.84289548,1.2003129e-115,424,Kranz2022_expression_compendium_Zenodo6842664
cg3352,cg0642,genR(nagR),,0.83399213,0.83399213,1.2969969e-98,376,Kranz2022_expression_compendium_Zenodo6842664
cg3352,cg0644,genR(nagR),,0.85487264,0.85487264,2.5322122e-126,438,Kranz2022_expression_compendium_Zenodo6842664
cg3352,cg0645,genR(nagR),cytP,0.86649979,0.86649979,6.4181574e-144,472,Kranz2022_expression_compendium_Zenodo6842664
cg3352,cg0738,genR(nagR),dnaE2,0.77176913,0.77176913,5.6705916e-100,500,Kranz2022_expression_compendium_Zenodo6842664
cg3352,cg3349,genR(nagR),,0.83522606,0.83522606,2.9280447e-114,434,Kranz2022_expression_compendium_Zenodo6842664
cg3352,cg3350,genR(nagR),hpaG,0.3630396,0.3630396,9.0719629e-18,524,Kranz2022_expression_compendium_Zenodo6842664
cg3352,cg3351,genR(nagR),nagI,0.87747181,0.87747181,2.642702e-162,504,Kranz2022_expression_compendium_Zenodo6842664
cg3352,cg3353,genR(nagR),benK2(genK),0.88319559,0.88319559,5.9488279e-104,312,Kranz2022_expression_compendium_Zenodo6842664
cg3352,cg3354,genR(nagR),,0.88911051,0.88911051,1.9197928e-151,442,Kranz2022_expression_compendium_Zenodo6842664
cg3373,cg3374,,,0.68121945,0.68121945,1.0505544e-97,708,Kranz2022_expression_compendium_Zenodo6842664
cg3373,cg3375,,,0.75563999,0.75563999,1.8358467e-85,456,Kranz2022_expression_compendium_Zenodo6842664
cg3388,cg3385,,catA3,0.80973674,0.80973674,9.4153648e-164,700,Kranz2022_expression_compendium_Zenodo6842664
cg3388,cg3386,,tcbF,0.86198781,0.86198781,6.7547386e-223,750,Kranz2022_expression_compendium_Zenodo6842664
cg3388,cg3387,,,0.80612186,0.80612186,3.7464527e-172,748,Kranz2022_expression_compendium_Zenodo6842664
cg3412,cg3084,azlD,,0.82166847,0.82166847,5.1185619e-85,342,Kranz2022_expression_compendium_Zenodo6842664
cg3412,cg3085,azlD,,0.41138309,0.41138309,7.1802465e-17,378,Kranz2022_expression_compendium_Zenodo6842664
cg3412,cg3413,azlD,azlC,0.62825096,0.62825096,2.286273e-41,364,Kranz2022_expression_compendium_Zenodo6842664
cg3420,cg0690,sigM,groES,0.2672496,0.2672496,1.5104235e-10,556,Kranz2022_expression_compendium_Zenodo6842664
cg3420,cg0691,sigM,groEL',0.27476528,0.27476528,5.5363137e-11,550,Kranz2022_expression_compendium_Zenodo6842664
cg3420,cg1696,sigM,,0.77644911,0.77644911,2.210013e-73,358,Kranz2022_expression_compendium_Zenodo6842664
cg3420,cg1761,sigM,nifS2,0.30221044,0.30221044,4.0299453e-13,552,Kranz2022_expression_compendium_Zenodo6842664
cg3420,cg1763,sigM,sufD,0.15337484,0.15337484,0.00029833082,552,Kranz2022_expression_compendium_Zenodo6842664
cg3420,cg1764,sigM,sufB,0.16174983,0.16174983,0.00013143859,554,Kranz2022_expression_compendium_Zenodo6842664
cg3420,cg1765,sigM,sufR,0.13685774,0.13685774,0.0012671449,552,Kranz2022_expression_compendium_Zenodo6842664
cg3420,cg1981,sigM,,0.53320031,0.53320031,1.2977751e-36,480,Kranz2022_expression_compendium_Zenodo6842664
cg3420,cg1982,sigM,,0.70728607,0.70728607,1.2062607e-64,418,Kranz2022_expression_compendium_Zenodo6842664
cg3420,cg1984,sigM,,0.60348953,0.60348953,3.115686e-42,412,Kranz2022_expression_compendium_Zenodo6842664
cg3420,cg3079,sigM,clpB,0.35941959,0.35941959,4.2985847e-18,546,Kranz2022_expression_compendium_Zenodo6842664
cg3420,cg3299,sigM,trxB1,0.52851043,0.52851043,4.8432518e-41,552,Kranz2022_expression_compendium_Zenodo6842664
cg3420,cg3408,sigM,,0.81628317,0.81628317,3.0786328e-100,414,Kranz2022_expression_compendium_Zenodo6842664
cg3420,cg3422,sigM,trxB,0.2927041,0.2927041,1.7406419e-12,558,Kranz2022_expression_compendium_Zenodo6842664
cg3420,cg3423,sigM,trxC,0.34612969,0.34612969,3.3195094e-17,560,Kranz2022_expression_compendium_Zenodo6842664
cg3420,cg3424,sigM,cwlM,0.24572324,0.24572324,5.9554702e-09,546,Kranz2022_expression_compendium_Zenodo6842664
cg3420,cg4004,sigM,,0.70545541,0.70545541,2.2517453e-80,526,Kranz2022_expression_compendium_Zenodo6842664
cg3429,cg2152,,clgR,0.64430869,0.64430869,6.7404894e-97,816,Kranz2022_expression_compendium_Zenodo6842664
cg3429,cg3011,,groEL,0.58701191,0.58701191,2.2053903e-78,834,Kranz2022_expression_compendium_Zenodo6842664
cg3429,cg3079,,clpB,0.55234596,0.55234596,3.7672542e-67,826,Kranz2022_expression_compendium_Zenodo6842664
cg3429,cg3098,,dnaJ,0.70260362,0.70260362,5.6424334e-118,786,Kranz2022_expression_compendium_Zenodo6842664
cg3429,cg3100,,dnaK,0.47546919,0.47546919,6.3742038e-47,810,Kranz2022_expression_compendium_Zenodo6842664
cg3429,cg3408,,,0.77863898,0.77863898,3.0620172e-101,492,Kranz2022_expression_compendium_Zenodo6842664
cg3429,cg3432,,rpmH,0.6640744,0.6640744,1.0905819e-107,838,Kranz2022_expression_compendium_Zenodo6842664
